State,County,Tract,BLKGRP,Geography,Pop_Total,NH_White,NH_Black,NH_AmInd_A,NH_Asian,NH_Native_,NH_Some_Ot,NH_Two_Mor,Hispanic,Households,Housing_Un,Occupied,Vacant,MHI_ACS,Count_Affe,Children_U,SeniorCiti,Count_Af_1,Shape_Leng,Shape_Area
48,201,530500,2,"Block Group 2, Census Tract 5305, Harris County, Texas",1686.0,48.0,731.0,0.0,0.0,0.0,0.0,0.0,907.0,529.0,678.0,529.0,149.0,35530.0,394,73.0,190.0,386,16231.0315242,11223171.8799
48,201,530500,3,"Block Group 3, Census Tract 5305, Harris County, Texas",1661.0,97.0,426.0,0.0,0.0,0.0,0.0,0.0,1138.0,536.0,638.0,536.0,102.0,35893.0,94,72.0,265.0,80,13132.6099376,7912774.36047
48,201,530600,1,"Block Group 1, Census Tract 5306, Harris County, Texas",1882.0,332.0,388.0,0.0,0.0,0.0,0.0,14.0,1148.0,554.0,619.0,554.0,65.0,26413.0,93,206.0,152.0,86,17603.9841883,14905685.5074
48,201,530600,2,"Block Group 2, Census Tract 5306, Harris County, Texas",1973.0,140.0,503.0,0.0,83.0,0.0,0.0,10.0,1237.0,573.0,693.0,573.0,120.0,26125.0,117,140.0,163.0,96,17701.8497833,18322710.594
48,201,530700,1,"Block Group 1, Census Tract 5307, Harris County, Texas",1587.0,177.0,211.0,0.0,0.0,0.0,0.0,0.0,1199.0,478.0,570.0,478.0,92.0,32227.0,101,146.0,225.0,85,14193.9837663,8393017.70359
48,201,530700,2,"Block Group 2, Census Tract 5307, Harris County, Texas",2656.0,201.0,992.0,18.0,0.0,0.0,0.0,0.0,1445.0,829.0,844.0,829.0,15.0,23490.0,157,448.0,161.0,101,14396.8235592,11039146.9362
48,201,530700,3,"Block Group 3, Census Tract 5307, Harris County, Texas",1465.0,96.0,740.0,0.0,0.0,0.0,0.0,0.0,629.0,472.0,480.0,472.0,8.0,17331.0,74,135.0,76.0,25,13802.6548818,10582581.6594
48,201,530800,1,"Block Group 1, Census Tract 5308, Harris County, Texas",1081.0,29.0,612.0,0.0,0.0,0.0,0.0,11.0,429.0,396.0,469.0,396.0,73.0,25156.0,270,27.0,133.0,256,19932.5882609,17220643.3766
48,201,530800,3,"Block Group 3, Census Tract 5308, Harris County, Texas",2266.0,290.0,1579.0,0.0,0.0,0.0,0.0,9.0,388.0,875.0,968.0,875.0,93.0,68203.0,192,89.0,628.0,191,18601.2465813,21106921.7756
48,201,530900,1,"Block Group 1, Census Tract 5309, Harris County, Texas",1250.0,125.0,78.0,0.0,0.0,0.0,0.0,0.0,1047.0,403.0,403.0,403.0,0.0,35284.0,62,113.0,110.0,40,10588.2761041,6179018.72085
48,201,530900,2,"Block Group 2, Census Tract 5309, Harris County, Texas",1451.0,830.0,196.0,6.0,0.0,0.0,0.0,0.0,419.0,638.0,710.0,638.0,72.0,51184.0,50,230.0,264.0,40,12791.411189,6849000.46276
48,201,530900,3,"Block Group 3, Census Tract 5309, Harris County, Texas",1730.0,1293.0,130.0,0.0,43.0,0.0,0.0,11.0,253.0,630.0,673.0,630.0,43.0,133333.0,74,197.0,297.0,74,12679.4554326,8506509.10898
48,201,531000,1,"Block Group 1, Census Tract 5310, Harris County, Texas",1200.0,904.0,32.0,0.0,14.0,0.0,0.0,9.0,241.0,549.0,572.0,549.0,23.0,102708.0,69,100.0,152.0,64,15465.0169643,9765119.63607
48,201,531000,2,"Block Group 2, Census Tract 5310, Harris County, Texas",2281.0,1451.0,47.0,0.0,20.0,0.0,0.0,101.0,662.0,1009.0,1105.0,1009.0,96.0,101118.0,52,239.0,247.0,49,17283.0929346,15914834.8909
48,201,531100,1,"Block Group 1, Census Tract 5311, Harris County, Texas",943.0,726.0,0.0,0.0,0.0,0.0,0.0,11.0,206.0,505.0,536.0,505.0,31.0,60764.0,32,33.0,216.0,32,14476.0400517,7059870.31783
48,201,531100,2,"Block Group 2, Census Tract 5311, Harris County, Texas",1712.0,1240.0,10.0,0.0,36.0,0.0,0.0,10.0,416.0,691.0,747.0,691.0,56.0,99867.0,73,118.0,126.0,69,13897.6769162,10711990.8391
48,201,531200,1,"Block Group 1, Census Tract 5312, Harris County, Texas",726.0,98.0,167.0,0.0,21.0,0.0,0.0,0.0,440.0,239.0,485.0,239.0,246.0,32358.0,11,157.0,49.0,11,15929.0701897,9108968.77349
48,201,531200,2,"Block Group 2, Census Tract 5312, Harris County, Texas",1270.0,858.0,0.0,3.0,27.0,0.0,0.0,6.0,376.0,578.0,656.0,578.0,78.0,69500.0,140,88.0,174.0,140,11154.2664889,7539121.20182
48,201,531200,3,"Block Group 3, Census Tract 5312, Harris County, Texas",1202.0,600.0,0.0,0.0,9.0,0.0,0.0,0.0,593.0,458.0,458.0,458.0,0.0,99444.0,158,45.0,210.0,158,8393.57827142,4312885.29937
48,201,531300,1,"Block Group 1, Census Tract 5313, Harris County, Texas",2195.0,111.0,13.0,0.0,0.0,0.0,0.0,23.0,2048.0,626.0,763.0,626.0,137.0,38047.0,24,215.0,108.0,3,10072.4090995,2451565.54118
48,201,531300,2,"Block Group 2, Census Tract 5313, Harris County, Texas",1709.0,934.0,65.0,0.0,0.0,0.0,0.0,25.0,685.0,637.0,700.0,637.0,63.0,58750.0,133,50.0,247.0,131,14804.5050722,11426297.2863
48,201,531300,3,"Block Group 3, Census Tract 5313, Harris County, Texas",2071.0,198.0,270.0,0.0,0.0,0.0,0.0,96.0,1507.0,911.0,1045.0,911.0,134.0,32038.0,38,343.0,69.0,6,8331.16830197,2774305.66284
48,201,531400,1,"Block Group 1, Census Tract 5314, Harris County, Texas",1988.0,1140.0,60.0,11.0,10.0,0.0,0.0,24.0,743.0,947.0,1041.0,947.0,94.0,64375.0,208,49.0,381.0,204,18186.7015539,11463194.1179
48,201,531500,1,"Block Group 1, Census Tract 5315, Harris County, Texas",700.0,509.0,31.0,0.0,0.0,0.0,12.0,20.0,128.0,315.0,355.0,315.0,40.0,68047.0,18,54.0,81.0,18,11337.2365621,7599415.37113
48,201,531500,2,"Block Group 2, Census Tract 5315, Harris County, Texas",658.0,365.0,0.0,0.0,46.0,0.0,0.0,0.0,247.0,297.0,360.0,297.0,63.0,44899.0,13,60.0,241.0,12,7338.56086261,2719259.38935
48,201,531500,3,"Block Group 3, Census Tract 5315, Harris County, Texas",1618.0,446.0,181.0,0.0,30.0,0.0,0.0,9.0,952.0,568.0,632.0,568.0,64.0,73889.0,33,248.0,137.0,12,17708.714557,10211802.93
48,201,531600,1,"Block Group 1, Census Tract 5316, Harris County, Texas",1564.0,1139.0,39.0,0.0,8.0,0.0,0.0,54.0,324.0,637.0,732.0,637.0,95.0,78125.0,112,144.0,235.0,108,15937.4591549,14556349.9842
48,201,531600,2,"Block Group 2, Census Tract 5316, Harris County, Texas",1516.0,471.0,20.0,0.0,49.0,0.0,0.0,8.0,968.0,485.0,553.0,485.0,68.0,61106.0,40,134.0,149.0,38,14279.8563716,11026399.3027
48,201,531700,1,"Block Group 1, Census Tract 5317, Harris County, Texas",1652.0,1062.0,17.0,0.0,6.0,0.0,8.0,14.0,545.0,604.0,643.0,604.0,39.0,84815.0,126,203.0,208.0,125,16281.4097149,11416465.816
48,201,531700,2,"Block Group 2, Census Tract 5317, Harris County, Texas",1500.0,1273.0,0.0,0.0,6.0,0.0,0.0,30.0,191.0,658.0,726.0,658.0,68.0,94750.0,134,185.0,182.0,134,11654.4065653,8627637.47932
48,201,531800,1,"Block Group 1, Census Tract 5318, Harris County, Texas",1513.0,42.0,1032.0,0.0,0.0,0.0,0.0,0.0,439.0,540.0,634.0,540.0,94.0,31971.0,219,127.0,224.0,216,23929.015922,29080850.4834
48,201,531800,2,"Block Group 2, Census Tract 5318, Harris County, Texas",524.0,0.0,306.0,0.0,0.0,16.0,0.0,0.0,202.0,203.0,260.0,203.0,57.0,38203.0,128,17.0,77.0,116,10105.3768552,5990839.26466
48,201,531900,1,"Block Group 1, Census Tract 5319, Harris County, Texas",2155.0,86.0,1392.0,0.0,0.0,0.0,0.0,16.0,661.0,700.0,719.0,700.0,19.0,38913.0,174,77.0,307.0,121,15485.1505738,11589504.4472
48,201,531900,2,"Block Group 2, Census Tract 5319, Harris County, Texas",1029.0,178.0,573.0,0.0,9.0,0.0,0.0,0.0,269.0,425.0,488.0,425.0,63.0,27760.0,155,52.0,135.0,155,12614.5829734,8027247.34764
48,201,531900,3,"Block Group 3, Census Tract 5319, Harris County, Texas",1366.0,19.0,1291.0,0.0,0.0,0.0,0.0,0.0,56.0,567.0,582.0,567.0,15.0,33482.0,179,39.0,215.0,147,26363.9578653,27277821.882
48,201,532001,1,"Block Group 1, Census Tract 5320.01, Harris County, Texas",1068.0,11.0,718.0,0.0,0.0,0.0,0.0,0.0,339.0,484.0,846.0,484.0,362.0,26293.0,51,106.0,0.0,5,15600.5194865,6095691.57975
48,201,532001,2,"Block Group 2, Census Tract 5320.01, Harris County, Texas",717.0,47.0,229.0,0.0,81.0,0.0,0.0,0.0,360.0,351.0,679.0,351.0,328.0,20875.0,69,87.0,200.0,45,12447.6922862,6998401.84571
48,201,532001,3,"Block Group 3, Census Tract 5320.01, Harris County, Texas",1795.0,531.0,732.0,0.0,33.0,0.0,0.0,16.0,483.0,759.0,916.0,759.0,157.0,35542.0,173,128.0,130.0,139,11665.0598937,4873891.99754
48,201,532001,4,"Block Group 4, Census Tract 5320.01, Harris County, Texas",1829.0,174.0,515.0,0.0,0.0,0.0,0.0,39.0,1101.0,768.0,1064.0,768.0,296.0,27449.0,74,143.0,58.0,74,11729.3367574,3206072.81643
48,201,532002,1,"Block Group 1, Census Tract 5320.02, Harris County, Texas",1053.0,638.0,163.0,0.0,10.0,0.0,0.0,0.0,242.0,406.0,439.0,406.0,33.0,70577.0,99,40.0,208.0,99,11228.8282645,7064948.84546
48,201,532100,1,"Block Group 1, Census Tract 5321, Harris County, Texas",2270.0,274.0,537.0,0.0,143.0,0.0,0.0,0.0,1316.0,886.0,1026.0,886.0,140.0,26721.0,65,361.0,173.0,30,14302.6925902,5466332.8101
48,201,532100,2,"Block Group 2, Census Tract 5321, Harris County, Texas",947.0,35.0,463.0,0.0,190.0,0.0,0.0,0.0,259.0,263.0,338.0,263.0,75.0,39132.0,140,58.0,48.0,78,6900.49358535,1887738.57275
48,201,532100,3,"Block Group 3, Census Tract 5321, Harris County, Texas",1225.0,622.0,30.0,0.0,62.0,0.0,0.0,27.0,484.0,536.0,607.0,536.0,71.0,68676.0,50,22.0,400.0,49,13421.6780739,7080010.04886
48,201,532100,4,"Block Group 4, Census Tract 5321, Harris County, Texas",2403.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,1730.0,815.0,815.0,815.0,0.0,24921.0,33,433.0,135.0,6,15750.5664541,5958835.24895
48,201,532200,1,"Block Group 1, Census Tract 5322, Harris County, Texas",1321.0,23.0,427.0,0.0,0.0,0.0,0.0,11.0,860.0,410.0,754.0,410.0,344.0,33750.0,36,150.0,78.0,2,7418.44420535,2691417.99332
48,201,532200,2,"Block Group 2, Census Tract 5322, Harris County, Texas",1878.0,345.0,489.0,0.0,38.0,11.0,0.0,37.0,958.0,735.0,767.0,735.0,32.0,34639.0,78,208.0,97.0,10,20902.7311018,17484703.2288
48,201,532300,1,"Block Group 1, Census Tract 5323, Harris County, Texas",820.0,460.0,0.0,0.0,0.0,0.0,0.0,10.0,350.0,367.0,473.0,367.0,106.0,40804.0,74,13.0,171.0,73,27289.7617834,32768019.5079
48,201,532300,2,"Block Group 2, Census Tract 5323, Harris County, Texas",266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,43.0,43.0,43.0,0.0,0.0,6,0.0,0.0,6,17685.8870013,15940912.6748
48,201,532300,3,"Block Group 3, Census Tract 5323, Harris County, Texas",2201.0,343.0,655.0,0.0,95.0,0.0,0.0,0.0,1108.0,849.0,995.0,849.0,146.0,34779.0,79,354.0,27.0,27,14351.8196539,8787473.34872
48,201,532300,4,"Block Group 4, Census Tract 5323, Harris County, Texas",3038.0,440.0,1225.0,0.0,43.0,0.0,0.0,42.0,1288.0,1364.0,1482.0,1364.0,118.0,39085.0,69,192.0,56.0,1,14739.9793747,9297025.57967
48,201,532400,1,"Block Group 1, Census Tract 5324, Harris County, Texas",2448.0,128.0,122.0,0.0,0.0,0.0,0.0,0.0,2198.0,535.0,602.0,535.0,67.0,53508.0,433,226.0,55.0,431,19869.513761,12613408.7968
48,201,532400,2,"Block Group 2, Census Tract 5324, Harris County, Texas",2311.0,849.0,179.0,0.0,111.0,0.0,0.0,0.0,1172.0,811.0,811.0,811.0,0.0,62188.0,152,67.0,316.0,150,14951.376498,11663729.731
48,201,532400,3,"Block Group 3, Census Tract 5324, Harris County, Texas",1843.0,714.0,515.0,0.0,147.0,0.0,0.0,52.0,415.0,746.0,746.0,746.0,0.0,59191.0,35,296.0,227.0,35,30183.2396114,26182336.7974
48,201,532501,1,"Block Group 1, Census Tract 5325.01, Harris County, Texas",4787.0,801.0,333.0,0.0,815.0,0.0,0.0,0.0,2838.0,1305.0,1394.0,1305.0,89.0,62417.0,0,479.0,266.0,0,21169.8138553,23811454.7037
48,201,532501,2,"Block Group 2, Census Tract 5325.01, Harris County, Texas",723.0,122.0,0.0,0.0,139.0,0.0,0.0,0.0,462.0,237.0,286.0,237.0,49.0,38917.0,0,0.0,71.0,0,13971.0186263,9901237.419
48,201,532501,3,"Block Group 3, Census Tract 5325.01, Harris County, Texas",3729.0,207.0,220.0,0.0,235.0,0.0,0.0,68.0,2999.0,986.0,1100.0,986.0,114.0,54615.0,16,249.0,154.0,16,23608.3747821,18082208.8354
48,201,532502,1,"Block Group 1, Census Tract 5325.02, Harris County, Texas",1509.0,189.0,75.0,0.0,69.0,0.0,0.0,0.0,1176.0,405.0,405.0,405.0,0.0,61550.0,62,130.0,92.0,62,12412.6772447,7194937.58345
48,201,532502,2,"Block Group 2, Census Tract 5325.02, Harris County, Texas",935.0,193.0,113.0,0.0,41.0,0.0,0.0,11.0,577.0,299.0,299.0,299.0,0.0,48750.0,163,87.0,17.0,163,15418.8600915,13420397.383
48,201,532502,3,"Block Group 3, Census Tract 5325.02, Harris County, Texas",3222.0,217.0,440.0,0.0,0.0,0.0,0.0,0.0,2565.0,861.0,861.0,861.0,0.0,40179.0,295,152.0,175.0,295,12899.4717594,8460032.14925
48,201,532600,1,"Block Group 1, Census Tract 5326, Harris County, Texas",2936.0,207.0,952.0,0.0,407.0,0.0,0.0,0.0,1370.0,1055.0,1241.0,1055.0,186.0,22539.0,1,315.0,283.0,0,11436.7568328,6804992.90116
48,201,532600,2,"Block Group 2, Census Tract 5326, Harris County, Texas",1838.0,138.0,228.0,0.0,0.0,0.0,0.0,0.0,1472.0,549.0,549.0,549.0,0.0,58783.0,109,167.0,85.0,106,8951.00675564,4435431.56549
48,201,532600,3,"Block Group 3, Census Tract 5326, Harris County, Texas",1925.0,271.0,414.0,0.0,515.0,0.0,0.0,0.0,725.0,667.0,755.0,667.0,88.0,57321.0,7,80.0,261.0,7,18756.185099,17577667.2042
48,201,532700,1,"Block Group 1, Census Tract 5327, Harris County, Texas",2714.0,357.0,1391.0,0.0,101.0,0.0,0.0,72.0,793.0,880.0,914.0,880.0,34.0,47643.0,111,183.0,208.0,111,14892.0018275,11168840.4964
48,201,532700,2,"Block Group 2, Census Tract 5327, Harris County, Texas",1943.0,266.0,799.0,0.0,0.0,0.0,0.0,7.0,871.0,674.0,674.0,674.0,0.0,58269.0,225,86.0,194.0,225,17789.0403475,9840458.811
48,201,532700,3,"Block Group 3, Census Tract 5327, Harris County, Texas",1282.0,387.0,240.0,0.0,3.0,0.0,0.0,18.0,634.0,467.0,475.0,467.0,8.0,31067.0,295,204.0,148.0,295,13752.8101858,7932124.36107
48,201,532800,1,"Block Group 1, Census Tract 5328, Harris County, Texas",1692.0,280.0,387.0,0.0,107.0,0.0,0.0,0.0,918.0,578.0,735.0,578.0,157.0,44722.0,230,153.0,196.0,193,24416.3504394,14501292.2873
48,201,532900,2,"Block Group 2, Census Tract 5329, Harris County, Texas",2266.0,92.0,685.0,0.0,140.0,0.0,0.0,0.0,1349.0,634.0,777.0,634.0,143.0,49125.0,0,199.0,184.0,0,10708.3048636,4682117.02487
48,201,532900,3,"Block Group 3, Census Tract 5329, Harris County, Texas",1848.0,91.0,718.0,0.0,453.0,0.0,0.0,0.0,586.0,493.0,529.0,493.0,36.0,52292.0,0,126.0,188.0,0,13992.6337344,10597506.7565
48,201,533000,1,"Block Group 1, Census Tract 5330, Harris County, Texas",2853.0,18.0,1599.0,0.0,0.0,0.0,0.0,9.0,1227.0,893.0,1128.0,893.0,235.0,29353.0,120,317.0,164.0,118,19716.8815267,19072548.2204
48,201,533100,1,"Block Group 1, Census Tract 5331, Harris County, Texas",2259.0,311.0,1423.0,0.0,199.0,0.0,0.0,0.0,326.0,742.0,795.0,742.0,53.0,56543.0,160,328.0,100.0,152,16232.6698567,11456001.0169
48,201,533100,2,"Block Group 2, Census Tract 5331, Harris County, Texas",1514.0,0.0,1336.0,0.0,0.0,0.0,0.0,0.0,178.0,606.0,742.0,606.0,136.0,14609.0,307,221.0,122.0,189,24348.6682095,16353283.193
48,201,533100,3,"Block Group 3, Census Tract 5331, Harris County, Texas",3059.0,97.0,1518.0,0.0,0.0,0.0,0.0,0.0,1444.0,899.0,899.0,899.0,0.0,60750.0,198,288.0,267.0,198,16241.0530288,9946855.81443
48,201,533200,1,"Block Group 1, Census Tract 5332, Harris County, Texas",1255.0,9.0,1077.0,0.0,0.0,0.0,0.0,0.0,169.0,366.0,528.0,366.0,162.0,49244.0,161,128.0,186.0,155,17105.3424513,13955171.5756
48,201,533200,2,"Block Group 2, Census Tract 5332, Harris County, Texas",978.0,60.0,613.0,0.0,0.0,0.0,0.0,15.0,290.0,278.0,352.0,278.0,74.0,37400.0,110,0.0,20.0,70,11591.7619059,8302697.66354
48,201,533200,3,"Block Group 3, Census Tract 5332, Harris County, Texas",1319.0,127.0,686.0,0.0,101.0,0.0,0.0,56.0,349.0,503.0,800.0,503.0,297.0,62574.0,69,88.0,138.0,63,10777.9889419,6570915.72869
48,201,533300,1,"Block Group 1, Census Tract 5333, Harris County, Texas",2435.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,413.0,898.0,999.0,898.0,101.0,19706.0,227,344.0,232.0,223,14648.2987621,10262606.1589
48,201,533300,2,"Block Group 2, Census Tract 5333, Harris County, Texas",2342.0,18.0,2067.0,0.0,0.0,0.0,0.0,0.0,257.0,675.0,724.0,675.0,49.0,20503.0,200,280.0,240.0,187,16379.5369208,13862745.4894
48,201,533300,3,"Block Group 3, Census Tract 5333, Harris County, Texas",574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,201.0,187.0,14.0,34692.0,76,114.0,79.0,69,10386.1804267,6644761.21775
48,201,533300,4,"Block Group 4, Census Tract 5333, Harris County, Texas",1101.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,256.0,422.0,422.0,422.0,0.0,26236.0,137,55.0,201.0,133,11761.5226287,7356535.92751
48,201,533400,1,"Block Group 1, Census Tract 5334, Harris County, Texas",1840.0,148.0,1524.0,0.0,0.0,0.0,0.0,0.0,168.0,555.0,591.0,555.0,36.0,42173.0,206,165.0,407.0,200,24018.1559311,25740410.3396
48,201,533400,2,"Block Group 2, Census Tract 5334, Harris County, Texas",5472.0,161.0,1775.0,0.0,159.0,0.0,0.0,0.0,3377.0,1118.0,1220.0,1118.0,102.0,46646.0,8,478.0,78.0,8,35349.7861186,33047691.8879
48,201,533400,3,"Block Group 3, Census Tract 5334, Harris County, Texas",2330.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,1766.0,657.0,693.0,657.0,36.0,40977.0,1,263.0,269.0,0,11004.3534038,6314382.58706
48,201,533400,4,"Block Group 4, Census Tract 5334, Harris County, Texas",1852.0,14.0,835.0,0.0,0.0,0.0,0.0,21.0,982.0,509.0,509.0,509.0,0.0,17334.0,128,185.0,171.0,127,12691.1542074,8924666.82468
48,201,533500,1,"Block Group 1, Census Tract 5335, Harris County, Texas",2063.0,427.0,424.0,0.0,5.0,0.0,0.0,0.0,1207.0,708.0,708.0,708.0,0.0,42286.0,73,73.0,285.0,73,19513.3547309,13396470.2279
48,201,533500,2,"Block Group 2, Census Tract 5335, Harris County, Texas",1688.0,214.0,103.0,0.0,191.0,0.0,0.0,0.0,1180.0,442.0,452.0,442.0,10.0,40417.0,153,132.0,196.0,153,15754.071309,11813836.6327
48,201,533500,3,"Block Group 3, Census Tract 5335, Harris County, Texas",509.0,81.0,28.0,0.0,0.0,0.0,0.0,0.0,400.0,157.0,172.0,157.0,15.0,60625.0,24,35.0,94.0,23,8448.90451554,3552562.83997
48,201,533600,1,"Block Group 1, Census Tract 5336, Harris County, Texas",1023.0,43.0,178.0,0.0,0.0,0.0,0.0,0.0,802.0,315.0,330.0,315.0,15.0,38311.0,3,112.0,32.0,3,25313.903053,19842151.1211
48,201,533600,2,"Block Group 2, Census Tract 5336, Harris County, Texas",4448.0,370.0,1440.0,8.0,192.0,0.0,0.0,82.0,2356.0,1470.0,1546.0,1470.0,76.0,38571.0,0,392.0,193.0,0,17886.246975,18180001.6047
48,201,533701,1,"Block Group 1, Census Tract 5337.01, Harris County, Texas",1554.0,14.0,183.0,0.0,0.0,0.0,0.0,0.0,1357.0,468.0,501.0,468.0,33.0,18150.0,2,307.0,0.0,0,29954.9381983,42535261.9756
48,201,533701,2,"Block Group 2, Census Tract 5337.01, Harris County, Texas",2205.0,111.0,115.0,0.0,170.0,0.0,0.0,0.0,1809.0,547.0,547.0,547.0,0.0,41075.0,0,140.0,154.0,0,10699.1251988,5720771.84469
48,201,533701,3,"Block Group 3, Census Tract 5337.01, Harris County, Texas",2067.0,37.0,372.0,0.0,42.0,0.0,0.0,0.0,1616.0,605.0,779.0,605.0,174.0,32609.0,38,306.0,75.0,1,40635.209304,47640444.6708
48,201,533702,1,"Block Group 1, Census Tract 5337.02, Harris County, Texas",902.0,73.0,66.0,0.0,7.0,0.0,0.0,0.0,756.0,207.0,207.0,207.0,0.0,44063.0,0,73.0,91.0,0,17545.8212467,4204894.4518
48,201,533702,2,"Block Group 2, Census Tract 5337.02, Harris County, Texas",2654.0,113.0,342.0,0.0,120.0,0.0,24.0,0.0,2055.0,699.0,702.0,699.0,3.0,47892.0,0,176.0,183.0,0,10963.8766542,6371215.65733
48,201,533801,1,"Block Group 1, Census Tract 5338.01, Harris County, Texas",7637.0,465.0,1711.0,0.0,583.0,0.0,0.0,0.0,4878.0,1977.0,2066.0,1977.0,89.0,45356.0,0,664.0,514.0,0,40193.5642208,72857076.3123
48,201,533801,2,"Block Group 2, Census Tract 5338.01, Harris County, Texas",2028.0,146.0,244.0,0.0,222.0,0.0,0.0,0.0,1416.0,558.0,558.0,558.0,0.0,47940.0,0,41.0,29.0,0,26660.9286382,18634933.5845
48,201,533802,1,"Block Group 1, Census Tract 5338.02, Harris County, Texas",1752.0,47.0,136.0,0.0,30.0,0.0,25.0,0.0,1514.0,445.0,496.0,445.0,51.0,29279.0,0,191.0,25.0,0,37983.4019636,19392625.4149
48,201,533802,2,"Block Group 2, Census Tract 5338.02, Harris County, Texas",3036.0,175.0,170.0,11.0,489.0,0.0,0.0,13.0,2178.0,730.0,753.0,730.0,23.0,51406.0,0,237.0,273.0,0,30663.9452322,32956083.7878
48,201,533802,3,"Block Group 3, Census Tract 5338.02, Harris County, Texas",1863.0,125.0,496.0,0.0,0.0,0.0,0.0,0.0,1242.0,430.0,472.0,430.0,42.0,53611.0,0,112.0,172.0,0,11524.3466484,7124218.17312
48,201,533901,1,"Block Group 1, Census Tract 5339.01, Harris County, Texas",3824.0,219.0,908.0,3.0,229.0,0.0,0.0,29.0,2436.0,935.0,993.0,935.0,58.0,42869.0,0,422.0,287.0,0,16793.087854,8269179.2511
48,201,533901,2,"Block Group 2, Census Tract 5339.01, Harris County, Texas",1837.0,138.0,608.0,0.0,33.0,0.0,0.0,0.0,1058.0,428.0,470.0,428.0,42.0,67575.0,0,250.0,121.0,0,10303.6220173,4802752.86117
48,201,533901,3,"Block Group 3, Census Tract 5339.01, Harris County, Texas",4652.0,214.0,1430.0,0.0,318.0,0.0,0.0,17.0,2673.0,1178.0,1217.0,1178.0,39.0,54605.0,1,434.0,421.0,0,19710.8706594,17989889.7386
48,201,533902,1,"Block Group 1, Census Tract 5339.02, Harris County, Texas",2065.0,114.0,608.0,0.0,75.0,0.0,0.0,0.0,1268.0,816.0,856.0,816.0,40.0,21196.0,1,269.0,277.0,1,18288.4236082,14542470.5621
48,201,533902,2,"Block Group 2, Census Tract 5339.02, Harris County, Texas",2541.0,63.0,1239.0,0.0,126.0,0.0,0.0,0.0,1113.0,788.0,877.0,788.0,89.0,24096.0,0,303.0,173.0,0,11408.7049001,6193204.54108
48,201,534001,1,"Block Group 1, Census Tract 5340.01, Harris County, Texas",3054.0,312.0,68.0,0.0,379.0,0.0,0.0,0.0,2295.0,954.0,1022.0,954.0,68.0,28472.0,0,291.0,131.0,0,29525.8773345,40765328.561
48,201,534002,1,"Block Group 1, Census Tract 5340.02, Harris County, Texas",2476.0,232.0,400.0,0.0,363.0,0.0,0.0,0.0,1481.0,616.0,633.0,616.0,17.0,46840.0,1,115.0,258.0,1,29269.8351821,25995156.4357
48,201,534002,2,"Block Group 2, Census Tract 5340.02, Harris County, Texas",3229.0,282.0,533.0,0.0,101.0,0.0,0.0,0.0,2313.0,832.0,905.0,832.0,73.0,48088.0,0,172.0,239.0,0,14203.0740021,9142227.28552
48,201,534003,1,"Block Group 1, Census Tract 5340.03, Harris County, Texas",2623.0,235.0,787.0,0.0,198.0,0.0,0.0,33.0,1370.0,743.0,772.0,743.0,29.0,60583.0,0,259.0,92.0,0,17672.8126683,14021966.6392
48,201,534100,1,"Block Group 1, Census Tract 5341, Harris County, Texas",3692.0,504.0,351.0,0.0,1508.0,0.0,0.0,0.0,1329.0,936.0,963.0,936.0,27.0,71176.0,0,262.0,515.0,0,45673.7998013,83275178.4204
48,201,534100,2,"Block Group 2, Census Tract 5341, Harris County, Texas",1786.0,291.0,6.0,0.0,77.0,0.0,14.0,18.0,1380.0,405.0,428.0,405.0,23.0,36979.0,0,211.0,88.0,0,32608.7705938,37556107.8968
48,201,534100,3,"Block Group 3, Census Tract 5341, Harris County, Texas",2766.0,462.0,577.0,0.0,207.0,0.0,64.0,0.0,1456.0,847.0,847.0,847.0,0.0,49747.0,0,120.0,329.0,0,21586.1404789,16312831.4803
48,201,534201,1,"Block Group 1, Census Tract 5342.01, Harris County, Texas",2556.0,526.0,146.0,0.0,405.0,0.0,0.0,84.0,1395.0,830.0,909.0,830.0,79.0,53919.0,0,266.0,166.0,0,28731.0219605,37449708.4504
48,201,534202,1,"Block Group 1, Census Tract 5342.02, Harris County, Texas",2416.0,885.0,87.0,0.0,428.0,0.0,0.0,37.0,979.0,789.0,789.0,789.0,0.0,74141.0,0,115.0,180.0,0,15483.9120127,12199078.1284
48,201,534202,2,"Block Group 2, Census Tract 5342.02, Harris County, Texas",3804.0,1802.0,374.0,0.0,457.0,0.0,0.0,21.0,1150.0,2001.0,2054.0,2001.0,53.0,53549.0,0,119.0,90.0,0,15955.0869336,11597744.664
48,201,534202,3,"Block Group 3, Census Tract 5342.02, Harris County, Texas",1001.0,777.0,98.0,0.0,36.0,0.0,0.0,58.0,32.0,361.0,361.0,361.0,0.0,161422.0,0,25.0,199.0,0,16835.0513247,13059717.4725
48,201,534202,4,"Block Group 4, Census Tract 5342.02, Harris County, Texas",1699.0,1313.0,94.0,0.0,73.0,0.0,0.0,17.0,202.0,739.0,739.0,739.0,0.0,69583.0,0,258.0,413.0,0,16690.8793625,13028504.732
